"주택유형별","지역별","항목","단위","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월",
"종합","순천","매매가격","","92.14221685","92.21250286","92.3365061","92.55250449","92.70695134","92.89004883","93.10113433","93.34551042","93.55057352","93.76188299","94.00724298","94.15764898","94.38893312","94.58485126","94.75504809","94.8521628","95.02161842","95.33031641","95.69107349","96.22086364","96.63077407","97.15958746","97.78265262","98.3712601","98.69307552","98.93354389","99.17914391","99.41822716","99.64694642","100","100.3850103","100.8340761","101.1243305","101.3861263","101.6777012","101.9179317","101.8862866","101.9391747","101.8022444","101.7800146","101.7763749","101.6490092","101.5891924","101.3882372","101.2105672","100.7451899","100.2838097","99.57961109","97.9515602","97.18920387","96.84877769","96.50664332","96.28555977","96.15004559","95.97935032","95.87986912","95.91592636","95.86688361","95.90290278","95.80022942","95.81822237","95.87976197","95.87260664",
"종합","나주","매매가격","","97.66003663","97.84569144","97.94252875","98.05534431","98.18175304","98.23427839","98.27663794","98.31648548","98.3768361","98.424843","98.5112175","98.62733309","98.72144886","98.77314354","98.79393994","98.77966798","98.77144568","98.76998699","98.74430445","98.72612644","98.71036248","98.70453098","98.7289874","98.88815709","98.84122032","98.94786974","99.04279936","99.18467068","99.49764752","100","100.5344007","101.285855","101.9512937","102.5948827","103.0319239","103.4303282","103.7989075","104.0559567","104.3322467","104.4927135","104.6484824","104.8149925","104.9296605","104.9369549","104.6269669","104.3170614","103.528656","102.5238541","101.6750125","101.0912612","100.55163","100.0619596","99.5847055","99.23277232","99.064611","98.97016378","98.98664795","99.05985302","99.08443843","99.09530963","99.04266047","99.00264922","98.94575953",
"종합","광양","매매가격","","91.80727682","92.12178894","92.56511977","93.06866811","93.40458132","93.63725912","93.73876726","93.90675759","94.00203083","94.13524195","94.34873928","94.47113542","94.71250305","94.95242697","95.14148767","95.22960528","95.2975658","95.44141778","95.72612675","96.17065055","96.54150838","97.031405","97.56827999","98.15038639","98.57259807","98.97462223","99.22864384","99.4799711","99.7458497","100","100.2713364","100.4790794","100.6289074","100.7981546","100.9364954","100.9418355","100.8868875","100.7346592","100.5679816","100.523209","100.3995429","100.0776094","99.72666688","99.35946173","98.89004328","98.5846074","98.35290414","97.56349104","96.82163217","95.97216546","95.50943599","95.13853199","94.6682158","94.278066","93.93576096","93.84152783","93.80816671","93.81256694","93.7386353","93.63976683","93.61092276","93.56472462","93.51928033",
"종합","무안","매매가격","","98.71267693","98.87689075","98.96522142","98.96141494","98.96928615","98.98782705","98.99856255","99.01665242","99.08617484","99.16733122","99.25918585","99.25508329","99.11323674","99.10221286","99.08027778","99.06143666","99.02386382","98.99946432","98.99351003","98.94380094","98.9242055","98.91204087","98.90714217","98.89424963","99.07383153","99.22346363","99.33929015","99.51099405","99.69781552","100","100.3431072","100.6226172","101.0634343","101.7413701","102.2556401","102.5407946","102.7541119","102.8735734","103.0689641","103.3087831","103.514555","103.7108342","103.8076389","103.8560963","103.7935616","103.6876442","103.1984079","102.5748414","101.9353189","101.4015437","100.7887856","100.4107961","100.105263","99.91905417","99.73351818","99.64247972","99.70584279","99.80423797","99.80783967","99.74420635","99.68817539","99.66635366","99.65960514",
"종합","경북","매매가격","","97.53257322","97.33978563","97.16401515","96.88574573","96.6698757","96.43881842","96.2786976","96.09806587","95.94560315","95.8090921","95.67646223","95.49483513","95.37126715","95.38355838","95.35776806","95.27359165","95.22245104","95.21244602","95.42029994","95.72562959","95.95517287","96.10241559","96.31161741","96.81716456","97.50119877","98.08756273","98.51517614","98.93508722","99.4311739","100","100.4171896","100.9223268","101.3292262","101.7974295","102.1705555","102.458359","102.6864475","102.8114855","102.9187831","103.0702469","103.1825511","103.2775626","103.3278806","103.2982223","103.1746511","102.9233641","102.4524252","101.6417728","101.0718631","100.6116177","100.3068056","100.1026539","99.97456653","99.96361522","99.93560681","100.1110957","100.3464777","100.516541","100.5739173","100.5918133","100.5590473","100.5644355","100.6005071",
"종합","경주","매매가격","","95.93137861","95.59858926","95.35625825","95.08450023","94.90322376","94.85515378","94.64146664","94.41567885","94.35520763","94.2553316","94.17157071","94.07699163","94.20426447","94.35856138","94.54146663","94.62166354","94.72065073","94.80911926","94.93924846","95.21718719","95.47725009","95.71036508","96.01792977","96.79675257","97.9510058","98.61539245","99.00735774","99.38495121","99.71245723","100","100.2865511","100.5973954","100.8674604","101.5778824","101.9761573","102.3230956","102.6210695","102.7522013","102.9890363","103.2325463","103.3759985","103.4351481","103.4358112","103.3619512","103.3286438","103.1230184","102.6603644","101.9654711","101.5693918","101.300008","100.9506565","100.67072","100.3893577","100.1943984","100.1441206","100.2385142","100.3810406","100.5133248","100.6088561","100.58572","100.5972456","100.6487204","100.7485296",
"종합","구미","매매가격","","98.59399426","98.29011097","97.98360327","97.62102455","97.27951089","96.713931","96.38750491","95.99920438","95.50269054","94.88554861","94.44872986","93.78133196","93.0557959","92.7417363","92.5276032","92.23431512","92.04932656","91.87506612","92.29839668","93.09590601","93.63557911","93.67195269","93.77500099","94.35989561","95.12174463","95.97106496","96.71518191","97.53086601","98.62525407","100","100.9497337","101.7540927","102.552699","103.5427535","104.4775234","105.1835566","105.6816264","105.8342823","105.9407293","106.060211","106.2477982","106.4194657","106.4493658","106.2832145","105.7313523","104.94574","103.6642985","101.2595547","99.77419206","98.78759131","98.21269857","97.99299274","98.01698859","98.11594899","98.16054635","98.49218754","98.88252543","99.26920051","99.09349776","98.89865964","98.56715208","98.31807697","98.25006228",
"종합","포항","매매가격","","96.0521796","95.63521513","95.14950472","94.52264936","94.04307745","93.70072251","93.48920014","93.30412289","93.0580424","92.81831663","92.72447914","92.59602976","92.54229688","92.59627425","92.67912689","92.71067776","92.76217544","92.86103528","93.28116936","93.74682834","94.16139539","94.48950972","94.95298187","95.97547576","97.2865085","98.20864415","98.85470629","99.3262618","99.74617119","100","100.3082327","100.9569722","101.4701961","102.0774064","102.5107766","102.6996859","102.8546975","102.9382049","102.9899583","103.1899784","103.2812277","103.2670183","103.3023951","103.1978938","103.081501","102.8514483","102.0561635","101.0751378","100.5426633","99.87427388","99.31551498","98.98244464","98.78893677","98.72385173","98.72986836","98.79200196","98.99293424","99.1055887","99.29150992","99.33599364","99.26386144","99.0631872","98.84241214",
"종합","남","매매가격","","96.18709868","95.95325789","95.6915561","95.19585006","94.86050129","94.60265959","94.43485185","94.40449529","94.32444937","94.21906459","94.14919641","94.15712355","94.16916714","94.2806383","94.45542717","94.54866733","94.65899517","94.74433129","94.90425105","95.12698435","95.30378372","95.50598017","95.77661127","96.78447432","97.90730735","98.76586261","99.41542452","99.71710093","99.93663471","100","100.4488441","100.939461","101.343945","102.018617","102.270714","102.4009568","102.5682819","102.6255292","102.7394522","102.9626349","103.0225652","102.9531674","102.9163629","102.7157478","102.5452017","102.4606881","101.9036119","101.051491","100.6430704","100.1450527","99.93358454","99.68956972","99.55025653","99.53131855","99.64470196","99.79659243","100.0650313","100.256173","100.4753897","100.5930687","100.6618089","100.5909378","100.5419841",
"종합","북","매매가격","","95.96460351","95.39370416","94.72044296","93.98408672","93.38448555","92.97194729","92.72416459","92.4111174","92.0281445","91.67799068","91.56447778","91.32430365","91.21784458","91.22576741","91.23507968","91.21736256","91.22192273","91.33153472","91.95958786","92.62033697","93.22679098","93.65688697","94.27704792","95.3114017","96.77597237","97.75010114","98.39328256","99.00412572","99.58889808","100","100.1913192","100.9715532","101.5754244","102.1263764","102.7110666","102.9490526","103.0937582","103.1992446","103.1989789","103.3796326","103.4970683","103.5290396","103.6248843","103.6010227","103.5301273","103.177906","102.1833421","101.0948287","100.4660865","99.66583334","98.83953369","98.43813228","98.20309719","98.10268166","98.02660571","98.02022838","98.16969408","98.22259237","98.38317692","98.37204165","98.19226478","97.89265489","97.54127956",
"종합","김천","매매가격","","101.1059395","100.9637203","100.7550069","100.2475029","99.84578285","99.48168522","99.18608061","98.95579798","98.78505788","98.4967927","98.19446076","97.75362936","97.37177714","97.31028475","97.19304939","96.93386158","96.68971674","96.59278755","96.6092648","96.46465854","95.98155375","95.7893634","95.58410458","95.48156369","96.11786286","97.03017488","97.55255009","97.98000416","98.78891679","100","100.7225145","101.3440529","101.8375768","102.30863","102.7729336","103.1064871","103.3174636","103.4068829","103.4947937","103.6067693","103.7342159","103.8121754","103.8745158","103.9825907","104.0511","104.0870552","104.0761188","103.9899239","103.7871119","103.5880619","103.480916","103.4406856","103.462762","103.4789076","103.5704374","103.8902655","104.2902998","104.4064638","104.7551874","104.9542079","105.2465828","105.571102","105.8045722",
"종합","안동","매매가격","","97.5046498","97.50176424","97.48760507","97.33059985","97.32234475","97.26562359","97.15194434","97.1463761","97.17914129","97.1833118","97.12002801","97.09783709","97.12120219","97.17711951","97.17817217","97.14876176","97.15082551","97.17529628","97.22896808","97.27632809","97.30062597","97.29098977","97.38510044","97.43740429","97.67211681","97.87731193","98.01233488","98.3625895","98.84992943","100","100.7981023","102.0157881","102.6097478","103.2582107","103.6854911","104.3028399","104.6625562","104.9884036","105.1875865","105.5888598","105.8312543","106.0838446","106.1195949","106.1561454","106.2118287","106.0923483","105.7942961","105.5222604","105.2740824","105.0608676","104.942617","104.9399636","104.7293722","104.7373632","104.725619","104.8256351","105.0369225","105.1858448","105.2190736","105.2936165","105.2998961","105.5296311","105.8520663",
"종합","영주","매매가격","","97.32683485","97.39409136","97.55788211","97.62372054","97.75917616","97.70106481","97.74627431","97.77610237","97.83107463","97.80212297","97.86094701","97.87207425","97.95763894","98.04955459","98.08630471","98.06280218","98.09502754","98.17446709","98.27072143","98.43398021","98.53684484","98.67993986","98.84085695","98.94125774","99.08627656","99.21206444","99.35527703","99.54183947","99.76647322","100","100.1046957","100.2771727","100.3454294","100.1760295","100.1124336","100.0920177","100.1637561","100.2308312","100.3113835","100.4378717","100.4965849","100.6111567","100.8111986","101.0400485","101.2589574","101.5440414","101.8016218","102.021684","102.268225","102.4694302","102.6483606","102.801033","103.0304253","103.3242777","103.456088","103.5555002","103.7381951","103.8758035","104.0421317","104.2197305","104.4029976","104.5753153","104.8225593",
"종합","영천","매매가격","","100.873646","101.0052312","100.9564923","100.6865725","100.3947228","100.3008699","99.98694847","99.86880472","99.7523707","99.73324562","99.6909995","99.71954546","99.71698486","99.74072776","99.72812899","99.60317037","99.46544373","99.4655196","99.48424406","99.5010421","99.44865689","99.46596077","99.4633792","99.44812373","99.46384485","99.55517472","99.6572388","99.7903808","99.89835401","100","100.0301347","100.0802896","100.1388396","100.1822041","100.2135679","100.2411903","100.2691444","100.3051493","100.3587822","100.4331789","100.535748","100.6635923","100.804531","100.9073831","100.9142569","100.8801801","100.8737196","100.8672004","100.7958866","100.7718058","100.7555041","100.7572487","100.8124676","100.8191039","100.8165234","100.9671554","101.0266655","101.1145011","101.2379954","101.3390615","101.6013863","102.3635295","102.9577591",
"종합","상주","매매가격","","97.27743638","97.41653156","97.53443151","97.5146651","97.55021062","97.59023672","97.63515492","97.79506922","97.94970015","98.16834573","98.22162995","98.28971139","98.34601665","98.53286112","98.52641425","98.52051894","98.50452896","98.57283005","98.67074293","98.78822049","98.88116067","99.00736465","99.07186501","99.19169437","99.32830119","99.42047443","99.56480735","99.68502737","99.83799634","100","100.1094051","100.3351257","100.4195712","100.4905187","100.5651641","100.6371615","100.7087782","100.7724881","100.8523001","100.938316","101.0046568","101.0662963","101.1350302","101.202917","101.2686334","101.3110126","101.3398278","101.3377617","101.3155121","101.3001663","101.2711526","101.2375303","101.225216","101.232499","101.2786181","101.522811","101.68031","101.8294609","101.9679332","102.2322383","102.6376491","103.1487123","103.7087488",
